,CCN,AverageAge,PctgAge18,PctgAge18t64,PctgAge64,PctgBlack,PctgHispanic,PctgFemale,Network,Name,City,StateCode,PctgCalciumUncorrected102,AvgCalciumUncorrected,AvgSerumPhosphorous,PctgSerumPhosphorous70,PctgFistula,PctgCatheterOnly90,TotalPatients,PctgMedicare,PctgMedicarePending,PctgNonMedicare,ComplianceStatus,ProfitStatus,ChainOwner,EveningShift,DialyzerReuse,TotalStations,TotalStaff,SRR,PctgFluVaccine,AvgHemoglobin,PctgHemoglobin10,PctgHemoglobin10t11,PctgHemoglobin11t12,PctgHemoglobin12,PctgESAPrescribed,AvgUFR,PctgUFRLE13,PctgUFRGT13,AvgKtV,PctgKtV12,PctgKtV12t18,PctgKtV18,PctgKtVOther,ZipCode,PctgBlackACS,PctgHispanicACS,UnemploymentRate,PctgFamilyBelowFPL,PctgPoorEnglish,HospitalAffiliation,State,Region,Division,Urbanicity,Urbanicity2,YearsInOps
496,52691,65.39823009,0,41.59292035,58.40707965,3.539823009,10.61946903,36.28318584,17,CAMERON PARK DIALYSIS,CAMERON PARK,CA,1.806755695,9.092684888,5.39382622,14.7102526,73.92273403,6.46359584,163,83.7398374,0,16.2601626,Not Compliant,For Profit,DaVita,Evening Shift,No Dialyzer Reuse,24,23,0.990611472,75,11.11423974,13.19717204,32.44304792,35.82089552,16.18224666,79.96857816,8.305386518,77.14061273,12.49018068,1.439589393,3.032855939,90.2274642,5.223251896,1.51642797,95682,0.6,12.3,5.2,7.2,2.1,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,27.33800146
497,52694,69.06122449,0,36.73469388,63.26530612,2.040816327,18.36734694,44.89795918,17,FMC LOS GATOS,LOS GATOS,CA,2.189781022,9.17271028,4.817876106,5.882352941,65.74394464,12.97577855,71,72.54901961,0,27.45098039,Compliant,For Profit,FMC,Evening Shift,No Dialyzer Reuse,12,18,1.258615977,73.33333333,11.01268657,15.1459854,32.11678832,37.77372263,12.77372263,72.26277372,7.906426569,82.48175183,11.49635037,1.667983368,0.622406639,69.29460581,29.87551867,0.20746888,95032,1.3,6.7,3.2,3.1,6.1,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,26.76851681
498,52695,59.56329114,0,65.18987342,34.81012658,62.02531646,33.5443038,35.44303798,18,DAVITA-LOS ANGELES DIALYSIS CENTER,LOS ANGELES,CA,0.4084014,8.840153945,5.197246558,11.51279199,51.72004745,11.38790036,232,61.66666667,0,38.33333333,Not Compliant,For Profit,DaVita,Evening Shift,Dialyzer Reuse,28,30,1.104778337,75.30864198,10.58596154,19.71995333,39.61493582,25.84597433,5.834305718,85.06417736,7.540640052,82.16283406,7.955251709,1.578316619,2.445652174,72.48641304,19.9048913,5.163043478,90062,33.1,63.4,6.3,24.8,31.7,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,26.83696448
499,52696,56.85853659,0,68.29268293,31.70731707,4.878048781,61.46341463,46.34146342,18,DAVITA-VISALIA DIALYSIS,VISALIA,CA,1.132228063,8.877491554,5.122844299,10.03514252,74.84921592,4.342581423,308,70.27027027,0,29.72972973,Not Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,24,39,1.165554305,87.82051282,11.02241888,17.02385766,31.17670845,30.97452487,16.78123736,70.31945006,9.170169957,76.71660425,15.54307116,1.605582782,2.147039688,77.09824333,18.99804815,1.756668835,93277,2.3,43.1,5.5,14.3,11.4,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,26.48925029
500,52699,59.21052632,0,61.40350877,38.59649123,38.59649123,36.84210526,50.87719298,18,HIGH DESERT HEMODIALYSIS,PALMDALE,CA,6.622516556,9.321832359,5.121428571,9.523809524,46.85099846,13.67127496,87,57.8125,10.9375,31.25,Compliant,For Profit,Independent,No Evening Shift,Dialyzer Reuse,10,11,1.019165054,62.5,10.35945419,29.47019868,34.27152318,15.23178808,5.960264901,55.29801325,11.66313398,41.05960265,31.62251656,1.517358871,6.985294118,71.32352941,12.86764706,8.823529412,93551,9.7,32.9,5.7,4.3,9,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,26.32223797
501,52700,65.36842105,0,45.11278196,54.88721805,2.255639098,66.91729323,38.34586466,18,DAVITA-MONTEREY PARK DIALYSIS CENTER,MONTEREY PARK,CA,0.658761528,8.908005618,5.063317599,10.38632046,64.66113416,5.532503458,197,74.34210526,0,25.65789474,Not Compliant,For Profit,DaVita,Evening Shift,Dialyzer Reuse,28,29,0.803420944,78.31325301,10.68766643,19.10408432,42.95125165,24.70355731,7.246376812,80.43478261,9.516112026,69.41852118,18.73653984,1.545868421,2.037351443,82.25806452,12.47877759,3.225806452,91754,0.4,32.5,3.7,11.8,35.8,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,26.33866541
502,52701,69.39215686,0,27.45098039,72.54901961,1.960784314,11.76470588,41.17647059,18,U.S. RENAL CARE EARL STREET DIALYSIS,TORRANCE,CA,3.220338983,8.995113438,5.095142379,8.943089431,54.47154472,15.77235772,76,86.79245283,0,13.20754717,Not Compliant,For Profit,Other Chains,No Evening Shift,Dialyzer Reuse,9,19,0.955523573,73.17073171,10.98782609,10.16949153,35.25423729,42.03389831,10,81.3559322,9.380766945,72.88135593,19.83050848,1.528711986,1.061946903,87.96460177,9.911504425,1.061946903,90503,2.7,11.4,3.7,5.6,18.9,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,26.16343936
503,52703,64.02459016,0,51.63934426,48.36065574,19.67213115,21.31147541,42.62295082,17,RAI WEST MARCH,STOCKTON,CA,2.767662054,9.064962406,4.788952654,6.402226862,56.43702157,7.863604732,173,70.0729927,1.459854015,28.46715329,Not Compliant,For Profit,Other Chains,No Evening Shift,Dialyzer Reuse,36,19,1.159060172,76.47058824,10.73250751,21.12163146,34.66860889,30.80844865,10.41514931,75.45520758,9.051384119,77.71303715,16.4603059,1.752326284,0.524344569,54.23220974,44.41947566,0.823970038,95219,10.6,22.2,6.8,9.4,10.5,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,26.11689494
504,52705,60.30434783,0,59.42028986,40.57971015,23.1884058,34.7826087,42.02898551,17,RAI NORTH CALIFORNIA,STOCKTON,CA,1.470588235,8.98989899,5.143864598,9.771573604,45.17766498,9.771573604,92,69.44444444,0,30.55555556,Compliant,For Profit,Other Chains,No Evening Shift,Dialyzer Reuse,15,12,1.322814831,68.96551724,10.37790531,28.34224599,35.82887701,22.99465241,6.016042781,62.8342246,9.057731202,74.46524064,14.83957219,1.579410072,1.111111111,80.41666667,15,3.472222222,95204,4.8,42.3,7.8,14.4,11.1,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,25.84584215
505,52706,64.36923077,0,46.15384615,53.84615385,4.615384615,53.84615385,38.46153846,17,ATWATER DIALYSIS CENTER,ATWATER,CA,1.554404145,8.908111702,5.372378517,14.6039604,72.77227723,7.54950495,100,78.37837838,0,21.62162162,Not Compliant,For Profit,DaVita,No Evening Shift,Dialyzer Reuse,10,12,1.025382843,87.71929825,11.14240423,13.73056995,30.05181347,35.23316062,19.04145078,79.79274611,7.83258906,78.23834197,12.56476684,1.532828746,2.248875562,83.2083958,12.59370315,1.949025487,95301,3.7,50.8,7.2,18,18.2,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,25.80203563
506,52707,61.5,0,63.79310345,36.20689655,34.48275862,19.82758621,45.68965517,17,ALHAMBRA DIALYSIS CENTER,SACRAMENTO,CA,1.17370892,8.924158249,5.367343623,14.36090226,58.57142857,7.368421053,162,61.15702479,0.826446281,38.01652893,Not Compliant,For Profit,DaVita,No Evening Shift,Dialyzer Reuse,20,21,0.602462374,80,10.88451179,16.74491393,36.46322379,27.54303599,12.20657277,79.10798122,8.12546806,80.51643193,8.607198748,1.528853384,1.359927471,86.21940163,8.884859474,3.535811423,95816,4.6,15.6,5.4,8.2,3.7,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,25.78013238
507,52708,63.64480874,0,51.36612022,48.63387978,4.3715847,41.53005465,42.62295082,18,FMC-NORTH COAST KIDNEY CENTER,OCEANSIDE,CA,0.512104283,8.952639087,5.040145653,9.629959875,66.83101748,4.258180188,252,47.76119403,0.497512438,51.74129353,Not Compliant,For Profit,FMC,Evening Shift,No Dialyzer Reuse,30,46,0.750380452,47.24409449,11.27340628,9.031657356,30.16759777,40.59590317,18.06331471,64.75791434,7.136157231,90.87078652,5.664794008,1.852240869,0.920542636,39.48643411,57.75193798,1.841085271,92056,4.1,30.9,4.1,8.3,11.7,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,25.76096703
508,52709,67.375,0,46.25,53.75,20,20,51.25,17,VACAVILLE DIALYSIS CLINIC,VACAVILLE,CA,1.532175689,9.087596048,4.958649789,6.525911708,70.92130518,5.278310941,136,77.65957447,1.063829787,21.27659575,Not Compliant,For Profit,DaVita,No Evening Shift,Dialyzer Reuse,15,17,0.317656273,71.42857143,10.84752475,15.21961185,35.85291113,32.37997957,9.397344229,84.8825332,6.857643896,84.26966292,5.413687436,1.747394767,2.89532294,57.57238307,37.41648107,2.115812918,95688,6.4,24.1,5.6,8.3,7,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,25.84036633
509,52710,59.75,0,60.83333333,39.16666667,1.666666667,75.83333333,40.83333333,18,LA PUENTE DIALYSIS CENTER INC.,LA PUENTE,CA,0.204638472,9.108061002,5.157977208,11.36363636,61.63101604,0.735294118,190,41.48148148,0,58.51851852,Not Compliant,For Profit,Independent,Evening Shift,Dialyzer Reuse,24,27,0.912585333,69.56521739,10.70101449,22.1691678,36.22100955,26.46657572,9.276944066,71.14597544,8.716147499,72.7148704,13.84720327,1.645359033,1.84501845,69.66789668,26.12546126,2.361623616,91744,1.5,83.7,5.8,12.9,31.7,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,25.73358796
510,52711,59.0952381,0,61.90476191,38.0952381,36.50793651,12.6984127,49.20634921,17,SOUTHGATE DIALYSIS,SACRAMENTO,CA,1.976284585,8.803862661,5.63138587,18.34170854,58.41708543,13.19095477,96,61.33333333,0,38.66666667,Not Compliant,Not for Profit,Other Chains,No Evening Shift,Dialyzer Reuse,22,15,1.053187548,78.57142857,10.90414878,14.22924901,36.23188406,29.11725955,12.51646904,82.08168643,10.23997137,65.085639,23.45191041,1.613198708,3.616352201,72.48427673,21.22641509,2.672955975,95823,21.4,32.2,8.4,25.3,26.4,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,25.68430563
511,52712,66.24074074,0,42.59259259,57.40740741,0.462962963,77.31481482,47.22222222,18,INTERCOMMUNITY DIALYSIS CENTER,WHITTIER,CA,0.752773376,8.909329564,4.839377641,6.917293233,77.71587744,5.451651413,314,84.61538462,0,15.38461539,Compliant,For Profit,Independent,Evening Shift,No Dialyzer Reuse,31,50,0.897683711,62.74509804,10.41638418,35.49920761,43.26465927,10.89540412,8.51822504,83.08240888,9.676516994,74.59050819,19.57160857,1.682961296,2.132385606,66.6814749,29.89782319,1.288316304,90602,2,76.4,4.4,14,20.3,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,25.54193447
512,52713,58.60185185,0,62.03703704,37.96296296,37.96296296,59.25925926,37.96296296,18,DAVITA-UNIVERSITY PARK DIALYSIS CENTER,LOS ANGELES,CA,0.483870968,9.104147881,5.109860384,10.28037383,53.58255452,10.59190031,177,49.65517241,0,50.34482759,Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,20,27,1.208833507,85.96491228,10.79477006,15.24193548,31.77419355,35.56451613,6.85483871,82.41935484,9.418900921,67.41935484,17.09677419,1.530189574,2.546093064,77.26075505,12.81826163,7.374890255,90037,19.5,76.7,6.6,37.2,39.4,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,25.56931354
513,52714,61.66331658,0,55.77889447,44.22110553,23.61809045,40.20100503,41.70854271,18,DESERT CITIES DIALYSIS,VICTORVILLE,CA,0.541760722,8.72437788,5.085371179,11.29653402,49.78743505,11.43127067,306,78.19905213,2.369668246,19.43127962,Compliant,For Profit,Independent,Evening Shift,No Dialyzer Reuse,30,34,1.226226733,50,10.90055427,15.07900677,38.19413093,32.37020316,12.0993228,71.33182844,9.846086812,67.62917933,22.03647416,1.533210137,7.376623377,74.54545455,16.46753247,1.61038961,92392,15.2,51.9,8.5,15.7,10.7,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,25.40777702
514,52715,66.25581395,0,41.86046512,58.13953488,6.976744186,58.13953488,48.8372093,18,U.S. RENAL CARE LOMITA DIALYSIS,LOMITA,CA,0.334672021,8.831516422,4.867729084,6.797966963,59.91105464,12.4523507,176,6.106870229,0,93.89312977,Not Compliant,For Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,21,20,1.065578316,65.67164179,10.83286811,15.06024096,44.84605087,23.3601071,12.65060241,67.73761714,8.670568478,76.5060241,15.06024096,1.526971831,1.773323053,85.27370856,11.48804935,1.464919044,90717,3.8,33.3,5.7,8.9,15.2,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,25.26814377
515,52716,61.975,0,51.25,48.75,6.25,67.5,37.5,18,DAVITA-SANTA ANA DIALYSIS CENTER,SANTA ANA,CA,1.354166667,9.104933333,5.296437995,10.21233569,57.0273003,8.190091001,133,39,0,61,Not Compliant,For Profit,DaVita,No Evening Shift,Dialyzer Reuse,26,17,1.262035252,75,10.88818061,13.33333333,26.66666667,28.85416667,9.583333333,67.8125,8.208769855,66.97916667,6.145833333,1.538742857,1.02960103,81.85328185,7.207207207,9.90990991,92705,1.8,39.1,3.4,5.8,15.9,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,39.37384067
516,52717,59.62711864,0,61.01694915,38.98305085,0,83.05084746,42.37288136,18,DAVITA-GREATER EL MONTE DIALYSIS CENTER,SOUTH EL MONTE,CA,0.564174894,9.091297935,5.259493671,15.67567568,70.13513514,4.594594595,101,64.38356164,0,35.61643836,Not Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,14,19,1.023490721,74.28571429,10.76123348,22.42595205,34.69675599,30.18335684,8.74471086,86.03667137,9.000407568,77.8561354,14.9506347,1.603122102,0,80.03025719,17.85173979,2.118003026,91733,0.2,75.7,3.7,19.7,46.4,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,25.21338563
517,52718,59.72151899,0,62.02531646,37.97468354,5.063291139,75.94936709,36.70886076,18,DAVITA-NORWALK DIALYSIS CENTER,NORWALK,CA,1.035196687,8.910064935,5.414345992,13.91129032,77.04081633,4.285714286,127,53.40909091,0,46.59090909,Not Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,17,18,0.766173194,71.73913044,10.76886487,16.45962733,40.99378882,29.71014493,8.592132505,88.92339545,8.577107773,78.6163522,14.77987421,1.502693237,0.476758045,89.27294398,8.939213349,1.311084625,90650,4.3,69.7,4.8,11,29.2,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,25.13398632
518,52719,70.7080292,0,32.11678832,67.88321168,17.51824818,4.379562044,44.52554745,17,SAN FRANCISCO DIALYSIS CENTER,SAN FRANCISCO,CA,0.544135429,8.934513844,4.930321782,7.452339688,60.31195841,9.127671866,183,87.68115942,0,12.31884058,Not Compliant,For Profit,DaVita,No Evening Shift,Dialyzer Reuse,30,22,1.180303005,73.4375,10.73602324,19.46795647,33.61547763,31.74123337,8.827085853,88.39177751,8.749397141,74.48609432,14.57073761,1.617442334,2.388637831,71.78825048,20.98127824,4.841833441,94115,11.3,8.1,3.8,8.9,11,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,25.54193447
519,52720,65.01176471,0,41.17647059,58.82352941,2.352941177,54.11764706,37.64705882,18,CITRUS DIALYSIS CENTER,COVINA,CA,1.604814443,8.989680233,4.826385809,5.043646945,53.83123181,13.28806984,113,21.34831461,1.123595506,77.52808989,Compliant,For Profit,Independent,No Evening Shift,Dialyzer Reuse,22,19,1.002532966,60,10.94316629,18.4553661,27.48244734,28.38515547,13.74122367,55.26579739,8.121718147,73.01905717,10.23069208,1.574338983,0.205761317,77.4691358,13.3744856,8.950617284,91723,4.7,58.2,5.3,8.4,12.3,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,25.08196609
520,52721,68.13223141,0,37.19008265,62.80991736,37.19008265,10.74380165,47.9338843,17,RAI PERALTA,OAKLAND,CA,0.580431177,8.980355631,5.03409629,8.786936236,57.54276827,8.087091757,168,77.95275591,0.787401575,21.25984252,Not Compliant,For Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,27,22,0.812024712,81.81818182,10.74065657,19.07131012,39.88391377,30.01658375,9.535655058,76.53399668,8.734903692,79.02155887,15.67164179,1.683399142,2.046035806,60.0170503,37.25490196,0.682011935,94612,28.8,11.9,5.9,15.4,23.2,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,24.88483679
521,52722,66.54205608,0,42.99065421,57.00934579,6.542056075,18.69158879,43.92523365,17,FMC FREMONT,FREMONT,CA,1.189464741,9.033060854,5.311371528,11.02040816,53.31516803,17.80199818,137,77.06422018,0,22.93577982,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,24,17,1.183387486,78.57142857,10.81684685,19.88105353,31.0960068,31.01104503,12.31945625,74.3415463,8.197673404,80.62678063,10.35137702,1.783834197,1.119023398,47.71108851,49.3387589,1.831129196,94538,4.4,20.1,3.7,3.6,22,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,24.82186493
522,52723,60.56,0,56,44,4,36,60,17,MANTECA DIALYSIS CENTER,MANTECA,CA,0.460829493,8.764953271,5.867099567,25.10638298,70.56277056,9.956709957,48,71.875,0,28.125,Not Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,8,6,1.229964677,90,10.58,23.96313364,45.62211982,20.73732719,8.755760369,85.71428571,8.509097022,84.03755869,11.26760563,1.565959596,1.5,82,15.5,1,95337,4.1,36.6,7.1,6.5,12.8,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,24.8109133
523,52724,60.9,0,60,40,12,72,44,18,DAVITA-SFS DIALYSIS,SANTA FE SPRINGS,CA,2.666666667,9.023155738,5.238235294,9.386281588,61.73285199,9.747292419,78,44.82758621,0,55.17241379,Not Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,24,12,1.017164702,38.0952381,10.82459016,15.42857143,40.76190476,27.61904762,9.142857143,78.0952381,6.653597675,84.19047619,5.142857143,1.526813187,1.652892562,83.47107438,8.884297521,5.991735537,90670,3.7,78.7,2.6,7.9,18.4,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,24.55628795
524,52725,60.31428571,0,60.95238095,39.04761905,2.857142857,94.28571429,39.04761905,18,DAVITA-DOCTORS DIALYSIS CENTER OF EAST LOS ANGELES,EAST LOS ANGELES,CA,1.517450683,8.886763519,5.181761006,12.06769684,71.74392936,6.107431935,181,62.68656716,0,37.31343284,Compliant,For Profit,DaVita,Evening Shift,Dialyzer Reuse,32,34,1.210483025,51.92307692,10.91510501,15.47799697,34.37025797,32.54931715,11.53262519,82.54931715,8.904949367,72.61001518,15.3262519,1.540197935,3.272146848,75.41899441,14.04628891,7.262569832,90022,0.4,96.2,8.6,21.8,40,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,24.46319911
525,52726,66.91588785,0,39.25233645,60.74766355,7.476635514,63.55140187,43.92523365,18,MOHAN DIALYSIS CENTER OF COVINA,COVINA,CA,1.066447908,8.920906801,5.196658897,12.11203634,57.91067373,16.50264951,160,78.44827586,0.862068966,20.68965517,Not Compliant,For Profit,Independent,No Evening Shift,No Dialyzer Reuse,18,28,0.791531572,53.84615385,10.91978206,19.03199344,33.22395406,29.69647252,15.91468417,75.38966366,8.329609085,80.88597211,13.37161608,1.706587927,1.390095569,67.68027802,30.23457863,0.695047785,91723,4.7,58.2,5.3,8.4,12.3,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,24.39201353
526,52727,63.47619048,0,50.47619048,49.52380952,12.38095238,43.80952381,37.14285714,18,FMC-RAI-INDIANA COURT-REDLANDS,REDLANDS,CA,1.15131579,9.018844221,4.961884904,8.83797054,69.38291139,10.12658228,151,85.47008547,1.709401709,12.82051282,Not Compliant,For Profit,FMC,No Evening Shift,Dialyzer Reuse,18,22,1.146692944,7.272727273,10.87641667,15.13157895,40.78947368,31.08552632,11.67763158,74.42434211,7.545643202,86.01973684,8.470394737,1.754023194,2.03539823,47.43362832,49.73451327,0.796460177,92374,5.7,39.1,5.1,11.3,8.6,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,24.21404957
527,52728,65.09793814,0,46.39175258,53.60824742,15.97938144,13.91752577,51.54639175,17,RAI OCEAN AVENUE,SAN FRANCISCO,CA,0.954861111,8.950468959,5.324723084,13.78273937,70.70496084,8.250652742,256,75.86206897,0,24.13793103,Compliant,For Profit,Other Chains,Evening Shift,Dialyzer Reuse,24,44,1.307484491,70.32967033,10.91292911,16.796875,35.546875,30.98958333,14.01909722,74.26215278,8.852604739,80.15102481,14.50916936,1.683356562,0.688468158,64.65863454,33.44807803,1.204819277,94112,3.7,28.5,5.7,5.9,36.2,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,24.15381562
528,52729,60.98159509,0,55.82822086,44.17177914,54.60122699,13.49693252,41.10429448,17,OAKLAND DIALYSIS CENTER,OAKLAND,CA,1.219512195,9.106276151,5.069738339,9.331919406,58.64661654,9.881847476,237,68.78306878,0,31.21693122,Not Compliant,For Profit,DaVita,Evening Shift,No Dialyzer Reuse,40,34,0.928733723,73.11827957,10.90904762,19.45676275,31.48558758,27.99334812,14.19068736,80.48780488,7.946766311,78.53932584,11.74157303,1.498308525,1.809954751,85.32643827,8.403361345,4.460245637,94618,5.5,7.8,3.3,1.4,4.2,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,23.69110933
529,52730,65.26612903,0,39.51612903,60.48387097,12.90322581,29.83870968,36.29032258,18,DAVITA-MURRIETA,MURRIETA,CA,1.369863014,8.940449438,5.185175017,11.50033047,62.5247852,9.451421018,216,86.36363636,0,13.63636364,Not Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,24,19,0.859261155,62.29508197,10.92711611,17.01514059,34.03028118,31.29055516,13.9149243,81.03821197,7.995164795,81.11031002,10.59841384,1.557614007,1.732283465,78.50393701,16.45669291,3.307086614,92562,5.4,24.8,6.9,7.2,5.5,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,23.58706887
530,52731,65.52040816,0,45.91836735,54.08163265,4.081632653,67.85714286,41.32653061,18,FMC-BALBOA MARINA BAY,CHULA VISTA,CA,1.616628176,8.955255682,5.135206162,11.28250331,59.59417733,4.367004852,257,50,0,50,Not Compliant,For Profit,FMC,Evening Shift,No Dialyzer Reuse,31,32,1.239398234,82.17054264,11.04078265,13.25635104,34.18013857,37.55196305,12.97921478,75.51963049,10.26153624,69.99537679,25.42764679,1.805970149,0.901756051,44.47081158,53.20360702,1.423825344,91910,3.9,59.9,6.1,13.6,21.5,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,23.54873817
531,52734,63.66442953,0,48.99328859,51.00671141,6.711409396,53.02013423,39.59731544,18,DAVITA-ANAHEIM DIALYSIS,ANAHEIM,CA,1.928530913,9.05342729,5.221935889,11.03299081,72.36384705,4.866743917,228,52.63157895,0,47.36842105,Compliant,For Profit,DaVita,No Evening Shift,Dialyzer Reuse,25,26,1.220282492,70.11494253,10.64827366,20.76006807,38.45717527,21.78105502,7.714123653,81.33862734,8.687429406,66.11721612,13.12576313,1.547102102,3.767123288,74.24657534,13.21917808,8.767123288,92801,3.6,60,6.1,17,29.1,Non-Hospital Facilities,California,West,Pacific,Metropolitan,Urban,23.26125793
